1, Linear, 0, Linear, 0, 5, 5, 19, LinearPlayer2
7, Random, 50, Linear, 0, 5, 5, 19, LinearPlayer2
7, Random, 50, Linear, 0, 5, 5, 19, LinearPlayer2
7, Random, 50, Linear, 0, 5, 5, 19, LinearPlayer2
7, Random, 50, Linear, 0, 5, 5, 19, LinearPlayer2
7, Random, 50, Linear, 0, 5, 5, 19, LinearPlayer2
7, Random, 50, Linear, 0, 5, 5, 19, LinearPlayer2
7, Random, 50, Linear, 0, 5, 5, 19, LinearPlayer2
7, Random, 50, Linear, 0, 5, 5, 19, LinearPlayer2
7, Random, 50, Linear, 0, 5, 5, 19, LinearPlayer2
7, Random, 50, Linear, 0, 5, 5, 19, LinearPlayer2
7, Random, 50, Linear, 0, 5, 5, 19, LinearPlayer2
7, Random, 50, Linear, 0, 5, 5, 19, LinearPlayer2
7, Random, 50, Linear, 0, 5, 5, 19, LinearPlayer2
7, Random, 50, Linear, 0, 5, 5, 19, LinearPlayer2
7, Random, 50, Linear, 0, 5, 5, 19, LinearPlayer2
7, Random, 50, Linear, 0, 5, 5, 19, LinearPlayer2
7, Random, 50, Linear, 0, 5, 5, 19, LinearPlayer2
7, Random, 50, Linear, 0, 5, 5, 19, LinearPlayer2
8, Random, 59, Linear, 0, 5, 5, 20, LinearPlayer2
8, Random, 59, Linear, 0, 5, 5, 20, LinearPlayer2
8, Random, 59, Linear, 0, 5, 5, 20, LinearPlayer2
8, Random, 59, Linear, 0, 5, 5, 20, LinearPlayer2
8, Random, 59, Linear, 0, 5, 5, 20, LinearPlayer2
8, Random, 59, Linear, 0, 5, 5, 20, LinearPlayer2
8, Random, 59, Linear, 0, 5, 5, 20, LinearPlayer2
8, Random, 59, Linear, 0, 5, 5, 20, LinearPlayer2
8, Random, 59, Linear, 0, 5, 5, 20, LinearPlayer2
8, Random, 59, Linear, 0, 5, 5, 20, LinearPlayer2
8, Random, 59, Linear, 0, 5, 5, 20, LinearPlayer2
8, Random, 59, Linear, 0, 5, 5, 20, LinearPlayer2
8, Random, 59, Linear, 0, 5, 5, 20, LinearPlayer2
8, Random, 59, Linear, 0, 5, 5, 20, LinearPlayer2
8, Random, 59, Linear, 0, 5, 5, 20, LinearPlayer2
8, Random, 59, Linear, 0, 5, 5, 20, LinearPlayer2
8, Random, 59, Linear, 0, 5, 5, 20, LinearPlayer2
8, Random, 59, Linear, 0, 5, 5, 20, LinearPlayer2
8, Random, 59, Linear, 0, 5, 5, 20, LinearPlayer2
8, Random, 59, Linear, 0, 5, 5, 20, LinearPlayer2
9, Random, 69, Linear, 0, 5, 5, 21, LinearPlayer2
9, Random, 69, Linear, 0, 5, 5, 21, LinearPlayer2
9, Random, 69, Linear, 0, 5, 5, 21, LinearPlayer2
9, Random, 69, Linear, 0, 5, 5, 21, LinearPlayer2
9, Random, 69, Linear, 0, 5, 5, 21, LinearPlayer2
9, Random, 69, Linear, 0, 5, 5, 21, LinearPlayer2
9, Random, 69, Linear, 0, 5, 5, 21, LinearPlayer2
9, Random, 69, Linear, 0, 5, 5, 21, LinearPlayer2
9, Random, 69, Linear, 0, 5, 5, 21, LinearPlayer2
9, Random, 69, Linear, 0, 5, 5, 21, LinearPlayer2
9, Random, 69, Linear, 0, 5, 5, 21, LinearPlayer2
9, Random, 69, Linear, 0, 5, 5, 21, LinearPlayer2
9, Random, 69, Linear, 0, 5, 5, 21, LinearPlayer2
9, Random, 69, Linear, 0, 5, 5, 21, LinearPlayer2
9, Random, 69, Linear, 0, 5, 5, 21, LinearPlayer2
9, Random, 69, Linear, 0, 5, 5, 21, LinearPlayer2
9, Random, 69, Linear, 0, 5, 5, 21, LinearPlayer2
9, Random, 69, Linear, 0, 5, 5, 21, LinearPlayer2
9, Random, 69, Linear, 0, 5, 5, 21, LinearPlayer2
9, Random, 69, Linear, 0, 5, 5, 21, LinearPlayer2
10, Linear, 0, Linear, 0, 10, 5, 40, LinearPlayer2
10, Linear, 0, Linear, 0, 10, 5, 40, LinearPlayer2
10, Linear, 0, Linear, 0, 10, 5, 40, LinearPlayer2
10, Linear, 0, Linear, 0, 10, 5, 40, LinearPlayer2
10, Linear, 0, Linear, 0, 10, 5, 40, LinearPlayer2
10, Linear, 0, Linear, 0, 10, 5, 40, LinearPlayer2
10, Linear, 0, Linear, 0, 10, 5, 40, LinearPlayer2
10, Linear, 0, Linear, 0, 10, 5, 40, LinearPlayer2
10, Linear, 0, Linear, 0, 10, 5, 40, LinearPlayer2
10, Linear, 0, Linear, 0, 10, 5, 40, LinearPlayer2
10, Linear, 0, Linear, 0, 10, 5, 40, LinearPlayer2
10, Linear, 0, Linear, 0, 10, 5, 40, LinearPlayer2
10, Linear, 0, Linear, 0, 10, 5, 40, LinearPlayer2
10, Linear, 0, Linear, 0, 10, 5, 40, LinearPlayer2
10, Linear, 0, Linear, 0, 10, 5, 40, LinearPlayer2
10, Linear, 0, Linear, 0, 10, 5, 40, LinearPlayer2
10, Linear, 0, Linear, 0, 10, 5, 40, LinearPlayer2
10, Linear, 0, Linear, 0, 10, 5, 40, LinearPlayer2
10, Linear, 0, Linear, 0, 10, 5, 40, LinearPlayer2
10, Linear, 0, Linear, 0, 10, 5, 40, LinearPlayer2
11, Linear, 0, Linear, 0, 10, 5, 45, LinearPlayer2
11, Linear, 0, Linear, 0, 10, 5, 45, LinearPlayer2
11, Linear, 0, Linear, 0, 10, 5, 45, LinearPlayer2
11, Linear, 0, Linear, 0, 10, 5, 45, LinearPlayer2
11, Linear, 0, Linear, 0, 10, 5, 45, LinearPlayer2
11, Linear, 0, Linear, 0, 10, 5, 45, LinearPlayer2
11, Linear, 0, Linear, 0, 10, 5, 45, LinearPlayer2
11, Linear, 0, Linear, 0, 10, 5, 45, LinearPlayer2
11, Linear, 0, Linear, 0, 10, 5, 45, LinearPlayer2
11, Linear, 0, Linear, 0, 10, 5, 45, LinearPlayer2
11, Linear, 0, Linear, 0, 10, 5, 45, LinearPlayer2
11, Linear, 0, Linear, 0, 10, 5, 45, LinearPlayer2
11, Linear, 0, Linear, 0, 10, 5, 45, LinearPlayer2
11, Linear, 0, Linear, 0, 10, 5, 45, LinearPlayer2
11, Linear, 0, Linear, 0, 10, 5, 45, LinearPlayer2
11, Linear, 0, Linear, 0, 10, 5, 45, LinearPlayer2
11, Linear, 0, Linear, 0, 10, 5, 45, LinearPlayer2
11, Linear, 0, Linear, 0, 10, 5, 45, LinearPlayer2
11, Linear, 0, Linear, 0, 10, 5, 45, LinearPlayer2
11, Linear, 0, Linear, 0, 10, 5, 45, LinearPlayer2
12, Linear, 0, Linear, 0, 10, 5, 50, LinearPlayer1
12, Linear, 0, Linear, 0, 10, 5, 50, LinearPlayer1
12, Linear, 0, Linear, 0, 10, 5, 50, LinearPlayer1
12, Linear, 0, Linear, 0, 10, 5, 50, LinearPlayer1
12, Linear, 0, Linear, 0, 10, 5, 50, LinearPlayer1
12, Linear, 0, Linear, 0, 10, 5, 50, LinearPlayer1
12, Linear, 0, Linear, 0, 10, 5, 50, LinearPlayer1
12, Linear, 0, Linear, 0, 10, 5, 50, LinearPlayer1
12, Linear, 0, Linear, 0, 10, 5, 50, LinearPlayer1
12, Linear, 0, Linear, 0, 10, 5, 50, LinearPlayer1
12, Linear, 0, Linear, 0, 10, 5, 50, LinearPlayer1
12, Linear, 0, Linear, 0, 10, 5, 50, LinearPlayer1
12, Linear, 0, Linear, 0, 10, 5, 50, LinearPlayer1
12, Linear, 0, Linear, 0, 10, 5, 50, LinearPlayer1
12, Linear, 0, Linear, 0, 10, 5, 50, LinearPlayer1
12, Linear, 0, Linear, 0, 10, 5, 50, LinearPlayer1
12, Linear, 0, Linear, 0, 10, 5, 50, LinearPlayer1
12, Linear, 0, Linear, 0, 10, 5, 50, LinearPlayer1
12, Linear, 0, Linear, 0, 10, 5, 50, LinearPlayer1
12, Linear, 0, Linear, 0, 10, 5, 50, LinearPlayer1
13, Advanced, 0, Linear, 0, 10, 5, 40, LinearPlayer2
13, Advanced, 0, Linear, 0, 10, 5, 40, LinearPlayer2
13, Advanced, 0, Linear, 0, 10, 5, 40, LinearPlayer2
13, Advanced, 0, Linear, 0, 10, 5, 40, LinearPlayer2
13, Advanced, 0, Linear, 0, 10, 5, 40, LinearPlayer2
13, Advanced, 0, Linear, 0, 10, 5, 40, LinearPlayer2
13, Advanced, 0, Linear, 0, 10, 5, 40, LinearPlayer2
13, Advanced, 0, Linear, 0, 10, 5, 40, LinearPlayer2
13, Advanced, 0, Linear, 0, 10, 5, 40, LinearPlayer2
13, Advanced, 0, Linear, 0, 10, 5, 40, LinearPlayer2
13, Advanced, 0, Linear, 0, 10, 5, 40, LinearPlayer2
13, Advanced, 0, Linear, 0, 10, 5, 40, LinearPlayer2
13, Advanced, 0, Linear, 0, 10, 5, 40, LinearPlayer2
13, Advanced, 0, Linear, 0, 10, 5, 40, LinearPlayer2
13, Advanced, 0, Linear, 0, 10, 5, 40, LinearPlayer2
13, Advanced, 0, Linear, 0, 10, 5, 40, LinearPlayer2
13, Advanced, 0, Linear, 0, 10, 5, 40, LinearPlayer2
13, Advanced, 0, Linear, 0, 10, 5, 40, LinearPlayer2
13, Advanced, 0, Linear, 0, 10, 5, 40, LinearPlayer2
13, Advanced, 0, Linear, 0, 10, 5, 40, LinearPlayer2
14, Advanced, 0, Linear, 0, 10, 5, 45, LinearPlayer2
14, Advanced, 0, Linear, 0, 10, 5, 45, LinearPlayer2
14, Advanced, 0, Linear, 0, 10, 5, 45, LinearPlayer2
14, Advanced, 0, Linear, 0, 10, 5, 45, LinearPlayer2
14, Advanced, 0, Linear, 0, 10, 5, 45, LinearPlayer2
14, Advanced, 0, Linear, 0, 10, 5, 45, LinearPlayer2
14, Advanced, 0, Linear, 0, 10, 5, 45, LinearPlayer2
14, Advanced, 0, Linear, 0, 10, 5, 45, LinearPlayer2
14, Advanced, 0, Linear, 0, 10, 5, 45, LinearPlayer2
14, Advanced, 0, Linear, 0, 10, 5, 45, LinearPlayer2
14, Advanced, 0, Linear, 0, 10, 5, 45, LinearPlayer2
14, Advanced, 0, Linear, 0, 10, 5, 45, LinearPlayer2
14, Advanced, 0, Linear, 0, 10, 5, 45, LinearPlayer2
14, Advanced, 0, Linear, 0, 10, 5, 45, LinearPlayer2
14, Advanced, 0, Linear, 0, 10, 5, 45, LinearPlayer2
14, Advanced, 0, Linear, 0, 10, 5, 45, LinearPlayer2
14, Advanced, 0, Linear, 0, 10, 5, 45, LinearPlayer2
14, Advanced, 0, Linear, 0, 10, 5, 45, LinearPlayer2
14, Advanced, 0, Linear, 0, 10, 5, 45, LinearPlayer2
14, Advanced, 0, Linear, 0, 10, 5, 45, LinearPlayer2
15, Advanced, 0, Linear, 0, 10, 5, 50, LinearPlayer2
15, Advanced, 0, Linear, 0, 10, 5, 50, LinearPlayer2
15, Advanced, 0, Linear, 0, 10, 5, 50, LinearPlayer2
15, Advanced, 0, Linear, 0, 10, 5, 50, LinearPlayer2
15, Advanced, 0, Linear, 0, 10, 5, 50, LinearPlayer2
15, Advanced, 0, Linear, 0, 10, 5, 50, LinearPlayer2
15, Advanced, 0, Linear, 0, 10, 5, 50, LinearPlayer2
15, Advanced, 0, Linear, 0, 10, 5, 50, LinearPlayer2
15, Advanced, 0, Linear, 0, 10, 5, 50, LinearPlayer2
15, Advanced, 0, Linear, 0, 10, 5, 50, LinearPlayer2
15, Advanced, 0, Linear, 0, 10, 5, 50, LinearPlayer2
15, Advanced, 0, Linear, 0, 10, 5, 50, LinearPlayer2
15, Advanced, 0, Linear, 0, 10, 5, 50, LinearPlayer2
15, Advanced, 0, Linear, 0, 10, 5, 50, LinearPlayer2
15, Advanced, 0, Linear, 0, 10, 5, 50, LinearPlayer2
15, Advanced, 0, Linear, 0, 10, 5, 50, LinearPlayer2
15, Advanced, 0, Linear, 0, 10, 5, 50, LinearPlayer2
15, Advanced, 0, Linear, 0, 10, 5, 50, LinearPlayer2
15, Advanced, 0, Linear, 0, 10, 5, 50, LinearPlayer2
15, Advanced, 0, Linear, 0, 10, 5, 50, LinearPlayer2
16, Random, 50, Linear, 0, 10, 5, 40, LinearPlayer2
16, Random, 50, Linear, 0, 10, 5, 40, LinearPlayer2
16, Random, 50, Linear, 0, 10, 5, 40, LinearPlayer2
16, Random, 50, Linear, 0, 10, 5, 40, LinearPlayer2
16, Random, 50, Linear, 0, 10, 5, 40, LinearPlayer2
16, Random, 50, Linear, 0, 10, 5, 40, LinearPlayer2
16, Random, 50, Linear, 0, 10, 5, 40, LinearPlayer2
16, Random, 50, Linear, 0, 10, 5, 40, LinearPlayer2
16, Random, 50, Linear, 0, 10, 5, 40, LinearPlayer2
16, Random, 50, Linear, 0, 10, 5, 40, LinearPlayer2
16, Random, 50, Linear, 0, 10, 5, 40, LinearPlayer2
16, Random, 50, Linear, 0, 10, 5, 40, LinearPlayer2
16, Random, 50, Linear, 0, 10, 5, 40, LinearPlayer2
16, Random, 50, Linear, 0, 10, 5, 40, LinearPlayer2
16, Random, 50, Linear, 0, 10, 5, 40, LinearPlayer2
16, Random, 50, Linear, 0, 10, 5, 40, LinearPlayer2
16, Random, 50, Linear, 0, 10, 5, 40, LinearPlayer2
16, Random, 50, Linear, 0, 10, 5, 40, LinearPlayer2
16, Random, 50, Linear, 0, 10, 5, 40, LinearPlayer2
16, Random, 50, Linear, 0, 10, 5, 40, LinearPlayer2
17, Random, 59, Linear, 0, 10, 5, 45, LinearPlayer2
17, Random, 59, Linear, 0, 10, 5, 45, LinearPlayer2
17, Random, 59, Linear, 0, 10, 5, 45, LinearPlayer2
17, Random, 59, Linear, 0, 10, 5, 45, LinearPlayer2
17, Random, 59, Linear, 0, 10, 5, 45, LinearPlayer2
17, Random, 59, Linear, 0, 10, 5, 45, LinearPlayer2
17, Random, 59, Linear, 0, 10, 5, 45, LinearPlayer2
17, Random, 59, Linear, 0, 10, 5, 45, LinearPlayer2
17, Random, 59, Linear, 0, 10, 5, 45, LinearPlayer2
17, Random, 59, Linear, 0, 10, 5, 45, LinearPlayer2
17, Random, 59, Linear, 0, 10, 5, 45, LinearPlayer2
17, Random, 59, Linear, 0, 10, 5, 45, LinearPlayer2
17, Random, 59, Linear, 0, 10, 5, 45, LinearPlayer2
17, Random, 59, Linear, 0, 10, 5, 45, LinearPlayer2
17, Random, 59, Linear, 0, 10, 5, 45, LinearPlayer2
17, Random, 59, Linear, 0, 10, 5, 45, LinearPlayer2
17, Random, 59, Linear, 0, 10, 5, 45, LinearPlayer2
17, Random, 59, Linear, 0, 10, 5, 45, LinearPlayer2
17, Random, 59, Linear, 0, 10, 5, 45, LinearPlayer2
17, Random, 59, Linear, 0, 10, 5, 45, LinearPlayer2
18, Random, 69, Linear, 0, 10, 5, 50, LinearPlayer2
18, Random, 69, Linear, 0, 10, 5, 50, LinearPlayer2
18, Random, 69, Linear, 0, 10, 5, 50, LinearPlayer2
18, Random, 69, Linear, 0, 10, 5, 50, LinearPlayer2
18, Random, 69, Linear, 0, 10, 5, 50, LinearPlayer2
18, Random, 69, Linear, 0, 10, 5, 50, LinearPlayer2
18, Random, 69, Linear, 0, 10, 5, 50, LinearPlayer2
18, Random, 69, Linear, 0, 10, 5, 50, LinearPlayer2
18, Random, 69, Linear, 0, 10, 5, 50, LinearPlayer2
18, Random, 69, Linear, 0, 10, 5, 50, LinearPlayer2
18, Random, 69, Linear, 0, 10, 5, 50, LinearPlayer2
18, Random, 69, Linear, 0, 10, 5, 50, LinearPlayer2
18, Random, 69, Linear, 0, 10, 5, 50, LinearPlayer2
18, Random, 69, Linear, 0, 10, 5, 50, LinearPlayer2
18, Random, 69, Linear, 0, 10, 5, 50, LinearPlayer2
18, Random, 69, Linear, 0, 10, 5, 50, LinearPlayer2
18, Random, 69, Linear, 0, 10, 5, 50, LinearPlayer2
18, Random, 69, Linear, 0, 10, 5, 50, LinearPlayer2
18, Random, 69, Linear, 0, 10, 5, 50, LinearPlayer2
18, Random, 69, Linear, 0, 10, 5, 50, LinearPlayer2
19, Linear, 0, Random, 0, 5, 5, 19, RandomPlayer2
19, Linear, 0, Random, 0, 5, 5, 19, RandomPlayer2
19, Linear, 0, Random, 0, 5, 5, 19, RandomPlayer2
19, Linear, 0, Random, 0, 5, 5, 19, RandomPlayer2
19, Linear, 0, Random, 0, 5, 5, 19, RandomPlayer2
19, Linear, 0, Random, 0, 5, 5, 19, RandomPlayer2
19, Linear, 0, Random, 0, 5, 5, 19, RandomPlayer2
19, Linear, 0, Random, 0, 5, 5, 19, RandomPlayer2
19, Linear, 0, Random, 0, 5, 5, 19, RandomPlayer2
19, Linear, 0, Random, 0, 5, 5, 19, RandomPlayer2
19, Linear, 0, Random, 0, 5, 5, 19, RandomPlayer2
19, Linear, 0, Random, 0, 5, 5, 19, RandomPlayer2
19, Linear, 0, Random, 0, 5, 5, 19, RandomPlayer2
19, Linear, 0, Random, 0, 5, 5, 19, LinearPlayer1
19, Linear, 0, Random, 0, 5, 5, 19, RandomPlayer2
19, Linear, 0, Random, 0, 5, 5, 19, RandomPlayer2
19, Linear, 0, Random, 0, 5, 5, 19, RandomPlayer2
19, Linear, 0, Random, 0, 5, 5, 19, RandomPlayer2
19, Linear, 0, Random, 0, 5, 5, 19, RandomPlayer2
19, Linear, 0, Random, 0, 5, 5, 19, RandomPlayer2
20, Linear, 0, Random, 0, 5, 5, 20, RandomPlayer2
20, Linear, 0, Random, 0, 5, 5, 20, RandomPlayer2
20, Linear, 0, Random, 0, 5, 5, 20, RandomPlayer2
20, Linear, 0, Random, 0, 5, 5, 20, RandomPlayer2
20, Linear, 0, Random, 0, 5, 5, 20, RandomPlayer2
20, Linear, 0, Random, 0, 5, 5, 20, RandomPlayer2
20, Linear, 0, Random, 0, 5, 5, 20, RandomPlayer2
20, Linear, 0, Random, 0, 5, 5, 20, RandomPlayer2
20, Linear, 0, Random, 0, 5, 5, 20, RandomPlayer2
20, Linear, 0, Random, 0, 5, 5, 20, RandomPlayer2
20, Linear, 0, Random, 0, 5, 5, 20, RandomPlayer2
20, Linear, 0, Random, 0, 5, 5, 20, RandomPlayer2
20, Linear, 0, Random, 0, 5, 5, 20, LinearPlayer1
20, Linear, 0, Random, 0, 5, 5, 20, RandomPlayer2
20, Linear, 0, Random, 0, 5, 5, 20, RandomPlayer2
20, Linear, 0, Random, 0, 5, 5, 20, RandomPlayer2
20, Linear, 0, Random, 0, 5, 5, 20, RandomPlayer2
20, Linear, 0, Random, 0, 5, 5, 20, RandomPlayer2
20, Linear, 0, Random, 0, 5, 5, 20, RandomPlayer2
20, Linear, 0, Random, 0, 5, 5, 20, RandomPlayer2
21, Linear, 0, Random, 0, 5, 5, 21, RandomPlayer2
21, Linear, 0, Random, 0, 5, 5, 21, RandomPlayer2
21, Linear, 0, Random, 0, 5, 5, 21, RandomPlayer2
21, Linear, 0, Random, 0, 5, 5, 21, RandomPlayer2
21, Linear, 0, Random, 0, 5, 5, 21, RandomPlayer2
21, Linear, 0, Random, 0, 5, 5, 21, RandomPlayer2
21, Linear, 0, Random, 0, 5, 5, 21, RandomPlayer2
21, Linear, 0, Random, 0, 5, 5, 21, RandomPlayer2
21, Linear, 0, Random, 0, 5, 5, 21, RandomPlayer2
21, Linear, 0, Random, 0, 5, 5, 21, RandomPlayer2
21, Linear, 0, Random, 0, 5, 5, 21, RandomPlayer2
21, Linear, 0, Random, 0, 5, 5, 21, LinearPlayer1
